Branch,Customer type,Gender,Product line,Unit price,Quantity,Total,Payment,Rating,hour,is_weekend,day_num,month_num,price_quantity
-1.2278258231927517,-1.3119026013291344,-0.9704367948586523,0.13078917734676354,0.7160821830465081,0.5280793590049973,0.9105859005746598,1.1673714197956904,0.9882236531646711,-0.6192917325481351,-0.6255432421712243,0.020200732062543806,-1.2968363756953973,0.9105859005746598
1.2156086508226749,0.7622517090726593,-0.9704367948586523,0.13078917734676354,-1.5299564575178233,-0.35389034288226345,-0.9562146316787967,-1.2489212990569676,1.5419990054640071,-1.5623755892204216,-0.6255432421712243,-1.4948541726282403,-0.42962899155804607,-0.9562146316787967
-1.2278258231927517,0.7622517090726593,1.0304638130973318,0.13078917734676354,-0.3560884253763912,-0.13339791741044826,-0.2934238013956528,-0.04077493963063854,-0.057796456734073756,-0.6192917325481351,-0.6255432421712243,0.5252190336261385,1.59385490476244,-0.2934238013956528
-1.2278258231927517,-1.3119026013291344,1.0304638130973318,0.13078917734676354,0.09342174860627005,0.7485717844768124,0.6072115825221766,1.1673714197956904,0.5575094902651881,1.581237266353867,-0.6255432421712243,0.5252190336261385,1.3047857767166562,0.6072115825221766
-1.2278258231927517,0.7622517090726593,1.0304638130973318,0.13078917734676354,1.1553848089235916,-0.13339791741044826,0.503930975559343,1.1673714197956904,-0.02395462964911452,-1.5623755892204216,1.5986105077709065,1.5352556367533279,-1.0077672476496136,0.5039309755593433
1.2156086508226749,0.7622517090726593,1.0304638130973318,0.13078917734676354,1.120603533897179,0.0870945080613669,0.7288690147239144,1.1673714197956904,-0.02395462964911452,0.9525146952390092,1.5986105077709065,1.5352556367533279,-1.5859055037411809,0.7288690147239144
-1.2278258231927517,0.7622517090726593,-0.9704367948586523,0.13078917734676354,0.494918640758992,-0.35389034288226345,-0.040621366752556926,1.1673714197956904,-0.02395462964911452,-0.3049304469907062,1.5986105077709065,1.5352556367533279,1.59385490476244,-0.040621366752556926
1.2156086508226749,0.7622517090726593,-0.9704367948586523,0.13078917734676354,0.6733617039379794,0.9690642099486276,1.2975534050627167,1.1673714197956904,-0.02395462964911452,-1.2480143036629927,-0.6255432421712243,0.5252190336261385,-0.14055986351226235,1.2975534050627167
-1.2278258231927517,0.7622517090726593,-0.9704367948586523,0.13078917734676354,-0.736792163980714,-1.235860044769524,-1.0108037745590146,-0.04077493963063854,-0.02395462964911452,0.6381534096815804,-0.6255432421712243,-1.4948541726282403,1.3047857767166562,-1.0108037745590146
-0.006108586185038436,0.7622517090726593,-0.9704367948586523,0.13078917734676354,-0.034361631382072495,-0.7948751938258938,-0.5924389655542563,-0.04077493963063854,-0.02395462964911452,-0.6192917325481351,-0.6255432421712243,-0.48481756950105087,-0.7186981196038298,-0.5924389655542563
-0.006108586185038436,0.7622517090726593,-0.9704367948586523,0.13078917734676354,-1.5602010444973127,-0.35389034288226345,-0.969890408600772,1.1673714197956904,-0.02395462964911452,0.9525146952390092,-0.6255432421712243,-0.9898358710646455,0.14850926453352137,-0.969890408600772
-0.006108586185038436,0.7622517090726593,1.0304638130973318,0.13078917734676354,-1.1432038015176027,-0.35389034288226345,-0.7813356342890388,-1.2489212990569676,-0.02395462964911452,0.6381534096815804,-0.6255432421712243,-1.4948541726282403,0.4375783925793051,-0.7813356342890388
-1.2278258231927517,0.7622517090726593,-0.9704367948586523,-1.8433870844911766,-0.3326488704672867,-0.5743827683540786,-0.5485910057981734,1.1673714197956904,-0.02395462964911452,-1.5623755892204216,1.5986105077709065,1.5352556367533279,0.4375783925793051,-0.5485910057981734
-1.2278258231927517,0.7622517090726593,1.0304638130973318,-0.5272695765992166,-0.4747984292708871,0.5280793590049973,0.013113040070037187,1.1673714197956904,0.43444830086533515,0.32379212412415154,-0.6255432421712243,-0.48481756950105087,1.0157166486708724,0.013113040070037187
-1.2278258231927517,0.7622517090726593,-0.9704367948586523,0.13078917734676354,0.5909452044188706,0.5280793590049973,0.8162800222168725,-1.2489212990569676,-1.1038165666328192,1.266875980796438,1.5986105077709065,1.0302373351897331,1.3047857767166562,0.8162800222168725
-0.006108586185038436,-1.3119026013291344,-0.9704367948586523,1.4469066852387238,1.4355252958211122,0.7485717844768124,1.719793017528701,-1.2489212990569676,-1.2884083507325976,0.32379212412415154,-0.6255432421712243,-1.4948541726282403,0.14850926453352137,1.719793017528701
-1.2278258231927517,-1.3119026013291344,-0.9704367948586523,0.13078917734676354,0.4983211567941847,0.5280793590049973,0.7464765775109573,-0.04077493963063854,-1.7806531083320076,-1.2480143036629927,-0.6255432421712243,-1.4948541726282403,1.59385490476244,0.7464765775109576
-1.2278258231927517,0.7622517090726593,1.0304638130973318,1.4469066852387238,0.6374462568998356,-0.35389034288226345,0.023825731992251232,-0.04077493963063854,-0.36544943023370474,-1.5623755892204216,1.5986105077709065,1.0302373351897331,-1.0077672476496136,0.02382573199225107
-1.2278258231927517,0.7622517090726593,1.0304638130973318,-0.5272695765992166,-0.04078860611521406,-1.015367619297709,-0.7501377681857829,-0.04077493963063854,0.6805706796650401,0.9525146952390092,-0.6255432421712243,-0.9898358710646455,0.14850926453352137,-0.7501377681857829
-0.006108586185038436,0.7622517090726593,-0.9704367948586523,0.7888479312927436,-0.5840569997342926,-1.015367619297709,-0.8729633396662728,1.1673714197956904,-1.362245064372509,0.009430838566722664,-0.6255432421712243,-0.48481756950105087,-0.42962899155804607,-0.8729633396662728
1.2156086508226749,-1.3119026013291344,1.0304638130973318,-1.8433870844911766,1.1451772608180142,0.0870945080613669,0.743684439722721,1.1673714197956904,-1.509918491652332,-1.2480143036629927,-0.6255432421712243,0.5252190336261385,1.0157166486708724,0.743684439722721
-0.006108586185038436,0.7622517090726593,1.0304638130973318,0.13078917734676354,1.218520384243276,-0.7948751938258938,-0.2147595928923745,1.1673714197956904,-0.8453880688931292,-1.5623755892204216,-0.6255432421712243,-0.48481756950105087,1.59385490476244,-0.2147595928923745
-0.006108586185038436,0.7622517090726593,1.0304638130973318,0.13078917734676354,-0.8524777091772607,-1.015367619297709,-0.9336495997575376,-0.04077493963063854,-1.362245064372509,-0.9336530181055639,-0.6255432421712243,-0.48481756950105087,-0.42962899155804607,-0.9336495997575376
-1.2278258231927517,0.7622517090726593,1.0304638130973318,0.13078917734676354,-0.8010619113121288,-0.5743827683540786,-0.7250940016974158,1.1673714197956904,1.480468410764081,-1.2480143036629927,1.5986105077709065,1.0302373351897331,-1.2968363756953973,-0.7250940016974158
-1.2278258231927517,-1.3119026013291344,1.0304638130973318,0.13078917734676354,1.2430941111641107,-0.7948751938258938,-0.20735188039297137,1.1673714197956904,-0.9192247825330406,0.6381534096815804,-0.6255432421712243,-1.4948541726282403,-1.0077672476496136,-0.20735188039297137
-1.2278258231927517,-1.3119026013291344,-0.9704367948586523,0.13078917734676354,-0.11942453226188643,0.7485717844768124,0.4307655690267758,-0.04077493963063854,0.6190400849651142,1.266875980796438,-0.6255432421712243,0.5252190336261385,1.3047857767166562,0.4307655690267758
-0.006108586185038436,0.7622517090726593,1.0304638130973318,0.13078917734676354,-0.840379874385465,-1.4563524702413393,-1.121919462050063,-1.2489212990569676,0.33599934934545317,0.009430838566722664,1.5986105077709065,1.0302373351897331,-1.5859055037411809,-1.121919462050063
-1.2278258231927517,0.7622517090726593,-0.9704367948586523,0.13078917734676354,1.2068006067887236,-1.235860044769524,-0.7178572364095374,-0.04077493963063854,0.12679532736570473,-0.9336530181055639,-0.6255432421712243,-0.48481756950105087,0.7266475206250887,-0.7178572364095374
-0.006108586185038436,0.7622517090726593,-0.9704367948586523,0.13078917734676354,1.2328865630585333,-0.13339791741044826,0.5448158503156647,-1.2489212990569676,1.5419990054640071,1.266875980796438,-0.6255432421712243,-0.48481756950105087,-1.0077672476496136,0.5448158503156647
-1.2278258231927517,0.7622517090726593,-0.9704367948586523,0.13078917734676354,-1.166643356426707,0.30758693353318206,-0.579190556661093,-1.2489212990569676,-0.057796456734073756,0.009430838566722664,-0.6255432421712243,-0.9898358710646455,-0.14055986351226235,-0.579190556661093
-0.006108586185038436,0.7622517090726593,-0.9704367948586523,-1.1853283305451967,1.4510256466481004,-0.13339791741044826,0.6598918148737019,-0.04077493963063854,-1.0668982098128637,1.266875980796438,1.5986105077709065,1.0302373351897331,0.4375783925793051,0.6598918148737019
-0.006108586185038436,-1.3119026013291344,-0.9704367948586523,1.4469066852387238,0.8438655630348505,2.2920187627795188,2.786332670231242,-1.2489212990569676,-1.2884083507325976,-0.9336530181055639,-0.6255432421712243,0.5252190336261385,-1.5859055037411809,2.7863326702312414
-0.006108586185038436,0.7622517090726593,-0.9704367948586523,1.4469066852387238,1.0597363026009565,0.7485717844768124,1.4082702157268743,-1.2489212990569676,-0.8453880688931292,-0.3049304469907062,1.5986105077709065,1.0302373351897331,-0.14055986351226235,1.4082702157268743
-1.2278258231927517,0.7622517090726593,-0.9704367948586523,0.13078917734676354,1.5436496942727866,-1.235860044769524,-0.6670859145867044,-0.04077493963063854,-1.4730001348323767,-1.5623755892204216,1.5986105077709065,1.0302373351897331,0.7266475206250887,-0.6670859145867044
1.2156086508226749,0.7622517090726593,-0.9704367948586523,-0.5272695765992166,1.6510179780499743,-0.5743827683540786,0.1988756765935338,1.1673714197956904,0.23447386809057544,-1.5623755892204216,-0.6255432421712243,0.020200732062543806,-0.42962899155804607,0.1988756765935338
1.2156086508226749,0.7622517090726593,-0.9704367948586523,1.4469066852387238,0.4676985124774516,-1.4563524702413393,-1.0233399034041584,1.1673714197956904,-0.21777600295388228,-0.9336530181055639,-0.6255432421712243,0.5252190336261385,0.14850926453352137,-1.0233399034041584
-1.2278258231927517,0.7622517090726593,-0.9704367948586523,1.4469066852387238,0.2597669769934617,-0.5743827683540786,-0.32536243874884896,1.1673714197956904,-0.30391883553377874,1.266875980796438,-0.6255432421712243,-0.48481756950105087,-0.42962899155804607,-0.3253624387488491
-1.2278258231927517,0.7622517090726593,-0.9704367948586523,-1.8433870844911766,0.19398500031307245,0.30758693353318206,0.3436679647549461,1.1673714197956904,-1.7191225136320811,0.6381534096815804,-0.6255432421712243,-0.9898358710646455,0.7266475206250887,0.34366796475494643
1.2156086508226749,0.7622517090726593,-0.9704367948586523,0.13078917734676354,-0.03133717268412362,0.5280793590049973,0.3473148386008064,1.1673714197956904,0.2990809925254982,-0.6192917325481351,1.5986105077709065,1.5352556367533279,1.0157166486708724,0.3473148386008064
-0.006108586185038436,0.7622517090726593,-0.9704367948586523,0.7888479312927436,-0.968919369048295,0.7485717844768124,-0.2734514688491848,-1.2489212990569676,1.074366485744568,-0.6192917325481351,-0.6255432421712243,-1.4948541726282403,1.0157166486708724,-0.2734514688491848
-0.006108586185038436,0.7622517090726593,-0.9704367948586523,0.7888479312927436,1.1708851597505798,-1.4563524702413393,-0.9703462678315045,1.1673714197956904,1.222039913024391,0.9525146952390092,-0.6255432421712243,0.5252190336261385,-1.2968363756953973,-0.9703462678315045
1.2156086508226749,0.7622517090726593,1.0304638130973318,0.7888479312927436,0.013651650447866774,-1.235860044769524,-0.8976937029335111,-1.2489212990569676,-0.5408116251284945,-1.5623755892204216,1.5986105077709065,1.0302373351897331,0.4375783925793051,-0.8976937029335111
-0.006108586185038436,0.7622517090726593,-0.9704367948586523,1.4469066852387238,0.5055042462018133,0.0870945080613669,0.3580275305230203,-1.2489212990569676,-0.47620450069357223,-0.6192917325481351,1.5986105077709065,1.5352556367533279,-0.7186981196038298,0.3580275305230203
1.2156086508226749,0.7622517090726593,-0.9704367948586523,-0.5272695765992166,1.6237978497684338,0.5280793590049973,1.5946596586926278,-1.2489212990569676,0.2990809925254982,1.581237266353867,-0.6255432421712243,0.5252190336261385,-1.2968363756953973,1.5946596586926278
1.2156086508226749,0.7622517090726593,1.0304638130973318,0.13078917734676354,-1.526553941482631,-1.235860044769524,-1.1298400161840403,-1.2489212990569676,0.0406524947858077,1.266875980796438,-0.6255432421712243,-1.4948541726282403,1.0157166486708724,-1.1298400161840403
-0.006108586185038436,0.7622517090726593,-0.9704367948586523,0.13078917734676354,1.4445986719149588,-0.35389034288226345,0.3887980285974644,-1.2489212990569676,1.5419990054640071,0.9525146952390092,-0.6255432421712243,0.5252190336261385,-1.5859055037411809,0.3887980285974644
-0.006108586185038436,0.7622517090726593,1.0304638130973318,0.13078917734676354,0.035578976007996525,1.1895566354204428,0.8822941370673238,-0.04077493963063854,1.5419990054640071,0.6381534096815804,-0.6255432421712243,-1.4948541726282403,-1.2968363756953973,0.8822941370673238
